"SKU","Name","Location ID","Stock Level On Hand","Stock Level Available","Location Stock Warn Level","Location Max. Stock Level","Priority"
"BALI-METAL-PARASOL-TAUPE","Bali - Metal Parasol - 2.67m - Taupe","4174","0","0","0","0","1001"
"BALI-METAL-PARASOL-TAUPE","Bali - Metal Parasol - 2.67m - Taupe","3","0","0","0","0","3"
"BALI-METAL-PARASOL-TAUPE","Bali - Metal Parasol - 2.67m - Taupe","4177","0","0","0","0","1"
"BALI-METAL-PARASOL-GREY","Bali - Metal Parasol - 2.67m - Dark Grey","4175","239","239","0","0","4"
"BALI-METAL-PARASOL-GREY","Bali - Metal Parasol - 2.67m - Dark Grey","4174","0","0","0","0","1001"
"BALI-METAL-PARASOL-GREY","Bali - Metal Parasol - 2.67m - Dark Grey","4179","0","0","0","0","5"
"BALI-METAL-PARASOL-GREY","Bali - Metal Parasol - 2.67m - Dark Grey","3","0","0","0","0","5"
"BALI-METAL-PARASOL-GREY","Bali - Metal Parasol - 2.67m - Dark Grey","4177","0","0","0","0","1"
"BALI-GREY-M-MODENA","Bali Dark Grey Metal Parasol, 25kg Parasol Base and Modena Heater Bundle","","","","","",""
"BALI-GREEN-W-MODENA","Bali Green Wooden Parasol, 25kg Parasol Base and Modena Heater Bundle","","","","","",""
"BAL240-RGNCY-8S","Balmoral Regency - Rectangular Dining Set - 8 Seater","","","","","",""
"BAL240-MAYA-W-8S","Balmoral - High Back Rattan Rectangular Dining Set - Whitewash - 8 Seater","","","","","",""
"BAL240-MAYA-N-8S","Balmoral - High Back Rattan Rectangular Dining Set - Natural - 8 Seater","","","","","",""
"BAL240-HAMPTON-8S","Balmoral Hampton - Rectangular Rattan Dining Set - 8 Seater","","","","","",""
"BAL240-CBYWB-8S","Balmoral Canterbury - Wing Back Rectangular Dining Set - 8 Seater","","","","","",""
"BAL240-CBYC-8S","Balmoral Canterbury Classic - Rectangular Dining Set - 8 Seater","","","","","",""
"BAL180-UPHLSTR-6S","Balmoral Upholstered Rectangular Dining Set - 6 Seater","","","","","",""
"BAL180-ROMANA-6S","Balmoral Romana - Rectangular Rattan Dining Set - 6 Seater","","","","","",""
"BAL180-REGENCY-6S","Balmoral Regency - Rectangular Dining Set - 6 Seater","","","","","",""
"BAL180-MAYA-WHW-6S","Balmoral High Back Rectangular Rattan Dining Set - Whitewash- 6 Seater","","","","","",""
"BAL180-MAYA-NAT-6S","Balmoral High Back Rectangular Rattan Dining Set - Natural- 6 Seater","","","","","",""
"BAL180-HAMPTON-6S","Balmoral Hampton- Rectangular Rattan Dining Set - 6 Seater","","","","","",""
"BAL180-CBWB-6S","Balmoral Canterbury Wing Back - Rectangular Dining Set - 6 Seater","","","","","",""
"BAL180-CBC-6S","Balmoral Canterbury Classic - Rectangular Dining Set - 6 Seater","","","","","",""
"BAL-ROM-OVAL -8S","Balmoral Romana- Oval Rattan Dining Set- 8 Seater","","","","","",""
"BAL-RGY-OVAL -8S","Balmoral Regency- Oval Upholstered Dining Set- 8 Seater","","","","","",""
"BAL-OVAL-WHITE-8S","Balmoral - Oval Rattan Dining Set- 8 Seater-Whitewash","","","","","",""
"BAL-OVAL-NTRL-8S","Balmoral - Oval Rattan Dining Set- 8 Seater-Natural","","","","","",""
"BAL-HAMP-OVAL-8S","Balmoral Hampton- Oval Rattan Dining Set- 8 Seater","","","","","",""
"BAL-CBYW-OVAL-8S","Balmoral Canterbury Wing Back- Oval Upholstered Dining Set- 8 Seater","","","","","",""
"BAL-CBYC-OVAL-8S","Balmoral Canterbury Classic- Oval Upholstered Dining Set- 8 Seater","","","","","",""
"BAILEY-ZION-WHITE-SET","Bailey &amp;amp; Zion Dining Set - 4 Seats - White","","","","","",""
"BAILEY-WHITE-4S-NDD","Bailey - 140cm Dining Set - White - 4 Seats","","","","","",""
"BAILEY-TEAL-4S-NDD","Bailey - 140cm Dining Set - Teal - 4 Seats","","","","","",""
"BAILEY-TABLE-140CM-NDD","Bailey - Dining Table - 140cm","4174","0","0","50","0","1001"
"BAILEY-TABLE-140CM-NDD","Bailey - Dining Table - 140cm","4175","0","0","0","0","4"
"BAILEY-TABLE-140CM-NDD","Bailey - Dining Table - 140cm","4177","57","56","0","0","1"
"BAILEY-TABLE-140CM-NDD","Bailey - Dining Table - 140cm","4179","311","311","0","0","5"
"BAILEY-TABLE-140CM-NDD","Bailey - Dining Table - 140cm","4180","0","0","0","0","2"
"BAILEY-TABLE-140CM-NDD","Bailey - Dining Table - 140cm","3","1","1","0","0","1000"
"BAILEY-TABLE-140-NDD","Bailey - Dining Table - 140","","","","","",""
"BAILEY-ORSON-WHITE-SET","Bailey &amp;amp; Orson Dining Set - 4 Seats - Grey","","","","","",""
"BAILEY-LIGHT-GREY-4S-NDD","Bailey - 140cm Dining Set - Light Grey - 4 Seats","","","","","",""
"BAILEY-GREY-VELVET-4S-NDD","Bailey - 140cm Dining Set - Grey Velvet - 4 Seats","","","","","",""
"BAILEY-FLEUR-WHITE-SET","Bailey &amp;amp; Fleur Dining Set - 4 Seats - White","","","","","",""
"BAILEY-ERIKA-GREY","Bailey &amp;amp; Erika Dining Set - 4 Seats - Grey","","","","","",""
"BAILEY-ERIKA-GREEN-SET","Bailey &amp;amp; Erika Dining Set - 4 Seats - Green","","","","","",""
"BAILEY-ERIKA-CREAM-SET","Bailey &amp;amp;amp; Erika Dining Set - 4 Seats - Cream","","","","","",""
"BAILEY-ERIKA-BROWN","Bailey &amp;amp;amp; Erika Dining Set - 4 Seats - Brown","","","","","",""
"BAILEY-DARK-GREY-4S-NDD","Bailey - 140cm Dining Set - Dark Grey - 4 Seats","","","","","",""
"BAILEY-AURORA-WHITE-SET","Bailey &amp;amp; Aurora Dining Set - 4 Seats - White","","","","","",""
"BAILEY-AURORA-TEAL-SET","Bailey &amp;amp; Aurora Dining Set - 4 Seats - Teal","","","","","",""
"BAILEY-AURORA-GREY-SET","Bailey &amp;amp; Aurora Dining Set - 4 Seats - Grey","","","","","",""
"BAILEY-ASTRID-WHITE-SET","Bailey &amp;amp; Astrid Dining Set - 4 Seats - White","","","","","",""
"BAILEY-ASTRID-GREY-SET","Bailey &amp;amp; Astrid Dining Set - 4 Seats - Grey","","","","","",""
"BAILEY-ARABELLA-WHITE-SET","Bailey &amp;amp; Arabella Dining Set - 4 Seats - White","","","","","",""
"BAILEY-ARABELLA-TEAL-SET","Bailey &amp;amp; Arabella Dining Set - 4 Seats - Teal","","","","","",""
"BAILEY-ARABELLA-GREY-SET","Bailey &amp;amp; Arabella Dining Set - 4 Seats - Grey","","","","","",""
"BAHAMA-WOODEN-8S","Bahama - Wooden Garden Dining Set - 8 Seater","","","","","",""
"BAHAMA-WOODEN-4S","Bahama - Wooden Garden Dining Set - 4 Seater","","","","","",""
"BAHAMA-WOOD-SET-6S","Bahama - Wooden Garden Dining Set - 6 Seater","","","","","",""
"BAHAMA-TABLE","Bahama Table - Garden Furniture","4175","0","0","0","0","4"
"BAHAMA-TABLE","Bahama Table - Garden Furniture","4174","0","0","0","0","1001"
"BAHAMA-SET-6S","Bahama - Glass Garden Dining Set - 6 Seater","","","","","",""
"BAHAMA-CHAIR","Bahama Chair - Garden Furniture","4175","0","0","0","0","4"
"BAHAMA-220-WOOD-6S","Bahama - Large Wooden Garden Dining Set - 6 Seater","","","","","",""
"AVERY-WHITE-4S-NDD","Avery - 120cm Round Dining Set - White - 4 Seats","","","","","",""
"AVERY-WHITE-2S-NDD","Avery - 80cm Round Dining Set - White - 2 Seats","","","","","",""
"AVERY-TEAL-4S-NDD","Avery - 120cm Round Dining Set - Teal - 4 Seats","","","","","",""
"AVERY-TEAL-2S-NDD","Avery - 80cm Round Dining Set - Teal - 2 Seats","","","","","",""
"AVERY-TABLE-80CM-NDD","Avery - Round Dining Table - 80","4174","0","0","40","0","1001"
"AVERY-TABLE-80CM-NDD","Avery - Round Dining Table - 80","4175","0","0","0","0","4"
"AVERY-TABLE-80CM","Avery - Round Dining Table - 80cm","","","","","",""
"AVERY-TABLE-80-NDD","AVERY-TABLE-80-NDD","","","","","",""
"AVERY-TABLE-120CM-NDD","Avery - Round Dining Table - 120cm","4175","0","0","0","0","4"
"AVERY-TABLE-120CM-NDD","Avery - Round Dining Table - 120cm","4174","0","0","60","0","1001"
"AVERY-TABLE-120CM","Avery - Round Dining Table - 120cm","","","","","",""
"AVERY-LIGHT-GREY-4S-NDD","Avery - 120cm Round Dining Set - Light Grey - 4 Seats","","","","","",""
"AVERY-LIGHT-GREY-2S-NDD","Avery - 80cm Round Dining Set - Light Grey - 2 Seats","","","","","",""
"AVERY-GREY-VELVET-4S-NDD","Avery - 120cm Dining Set - Grey Velvet - 4 Seats","","","","","",""
"AVERY-GREY-VELVET-2S-NDD","Avery - 80cm Dining Set - Grey Velvet - 2 Seats","","","","","",""
"AVERY-ERIKA-BROWN-4S","Avery &amp;amp;amp; Erika Dining Set - 4 Seats - Brown","","","","","",""
"AVERY-DARK-GREY-4S-NDD","Avery - 120cm Round Dining Set - Dark Grey - 4 Seats","","","","","",""
"AVERY-DARK-GREY-2S-NDD","Avery - 80cm Round Dining Set - Dark Grey - 2 Seats","","","","","",""
"AVERY-80CM-BOX-3-OF-3","Avery - Round Dining Table - 80cm - Box 3 of 3","4174","0","0","0","0","1001"
"AVERY-80CM-BOX-3-OF-3","Avery - Round Dining Table - 80cm - Box 3 of 3","4177","198","198","0","0","1"
"AVERY-80CM-BOX-3-OF-3","Avery - Round Dining Table - 80cm - Box 3 of 3","3","0","0","0","0","3"
"AVERY-80CM-BOX-2-OF-3","Avery - Round Dining Table - 80cm - Box 2 of 3","4174","0","0","0","0","1001"
"AVERY-80CM-BOX-2-OF-3","Avery - Round Dining Table - 80cm - Box 2 of 3","4177","195","195","0","0","1"
"AVERY-80CM-BOX-2-OF-3","Avery - Round Dining Table - 80cm - Box 2 of 3","3","0","0","0","0","0"
"AVERY-80CM-BOX-2-OF-3","Avery - Round Dining Table - 80cm - Box 2 of 3","4180","0","0","0","0","2"
"AVERY-80CM-BOX-2-OF-3","Avery - Round Dining Table - 80cm - Box 2 of 3","4179","21","21","0","0","5"
"AVERY-80CM-BOX-1-OF-3","Avery - Round Dining Table - 80cm - Box 1 of 3","4174","0","0","0","0","1001"
"AVERY-80CM-BOX-1-OF-3","Avery - Round Dining Table - 80cm - Box 1 of 3","4177","202","202","0","0","1"
"AVERY-80CM-BOX-1-OF-3","Avery - Round Dining Table - 80cm - Box 1 of 3","3","0","0","0","0","3"
"AVERY-80-ZION-2S","Avery &amp;amp;amp; Zion Dining Set - 2 Seats - White","","","","","",""
"AVERY-80-FLEUR-WHITE-2S","Avery &amp;amp;amp; Fleur Dining Set - 2 Seats - White","","","","","",""
"AVERY-80-FLEUR-GREY-2S","Avery &amp;amp;amp; Fleur Dining Set - 2 Seats - Grey","","","","","",""
"AVERY-80-FLEUR-2-TEAL-SET","Avery &amp;amp;amp; Fleur Dining Set - 2 Seats - Teal","","","","","",""
"AVERY-80-FLEUR-2-PINK-SET","Avery &amp;amp;amp; Fleur Dining Set - 2 Seats - Pink","","","","","",""
"AVERY-80-ERIKA-2-GREY-SET","Avery &amp;amp;amp; Erika Dining Set - 2 Seats - Grey","","","","","",""
"AVERY-80-ERIKA-2-GREEN-SET","Avery &amp;amp;amp; Erika Dining Set - 2 Seats - Green","","","","","",""
"AVERY-80-ERIKA-2-CREAM-SET","Avery &amp;amp;amp; Erika Dining Set - 2 Seats - Cream","","","","","",""
"AVERY-80-ERIKA-2-CREAM","Avery & Erika Dining Set - 2 Seats - Cream PU","","","","","",""
"AVERY-80-ERIKA-2-BROWN-SET","Avery &amp;amp;amp; Erika Dining Set - 2 Seats - Brown","","","","","",""
"AVERY-80-AVA-2-WHITE-SET","Avery &amp;amp;amp; Ava Dining Set - 2 Seats - White","","","","","",""
"AVERY-80-AVA-2-TEAL-SET","Avery &amp;amp;amp; Ava Dining Set - 2 Seats - Teal","","","","","",""
"AVERY-80-AVA-2-LT-GREY-SET","Avery &amp;amp;amp; Ava Dining Set - 2 Seats - Light Grey","","","","","",""
"AVERY-80-AVA-2-DK-GREY-SET","Avery &amp;amp;amp; Ava Dining Set - 2 Seats - Dark Grey","","","","","",""
"AVERY-80-AURORA-GREY-2S","Avery &amp;amp;amp; Aurora Dining Set - 2 Seats - Grey","","","","","",""
"AVERY-80-AURORA-2-WHT-SET","Avery &amp;amp;amp; Aurora Dining Set - 2 Seats - White","","","","","",""
"AVERY-80-AURORA-2-TL-SET","Avery &amp;amp;amp; Aurora Dining Set - 2 Seats - Teal","","","","","",""
"AVERY-80-ASTRID-GREY-PP-2S","Avery &amp;amp;amp; Astrid Dining Set - 2 Seats - Grey","","","","","",""
"AVERY-80-ASTRID-2-WHITE-SET","Avery &amp;amp;amp; Astrid Dining Set - 2 Seats - White","","","","","",""
"AVERY-80-ARIA-2-GREY-SET","Avery &amp;amp;amp; Aria Dining Set - 2 Seats - Grey","","","","","",""
"AVERY-80-ARIA-2-GREEN-SET","Avery &amp;amp;amp; Aria Dining Set - 2 Seats - Green","","","","","",""
"AVERY-80-ARIA-2-BLUE-SET","Avery &amp;amp;amp; Aria Dining Set - 2 Seats - Blue","","","","","",""
"AVERY-80-ARABELLA-GREY-2S","Avery &amp;amp;amp; Arabella Dining Set - 2 Seats - Grey","","","","","",""
"AVERY-80-ARABELLA-2-WHT-SET","Avery &amp;amp;amp; Arabella Dining Set - 2 Seats - White","","","","","",""
"AVERY-80-ARABELLA-2-TL-SET","Avery &amp;amp;amp; Arabella Dining Set - 2 Seats - Teal","","","","","",""
"AVERY-120CM-BOX-3-OF-3","Avery - Round Dining Table - 120cm - Box 3 of 3","4174","0","0","0","0","1001"
"AVERY-120CM-BOX-3-OF-3","Avery - Round Dining Table - 120cm - Box 3 of 3","4180","0","0","0","0","2"
"AVERY-120CM-BOX-3-OF-3","Avery - Round Dining Table - 120cm - Box 3 of 3","4179","2","2","0","0","5"
"AVERY-120CM-BOX-3-OF-3","Avery - Round Dining Table - 120cm - Box 3 of 3","4177","1","0","0","0","1"
"AVERY-120CM-BOX-2-OF-3","Avery - Round Dining Table - 120cm - Box 2 of 3","4174","0","0","0","0","1001"
"AVERY-120CM-BOX-2-OF-3","Avery - Round Dining Table - 120cm - Box 2 of 3","4180","0","0","0","0","2"
"AVERY-120CM-BOX-2-OF-3","Avery - Round Dining Table - 120cm - Box 2 of 3","4179","2","1","0","0","5"
"AVERY-120CM-BOX-2-OF-3","Avery - Round Dining Table - 120cm - Box 2 of 3","4177","0","0","0","0","1"
"AVERY-120CM-BOX-1-OF-3","Avery - Round Dining Table - 120cm - Box 1 of 3","4174","0","0","0","0","1001"
"AVERY-120CM-BOX-1-OF-3","Avery - Round Dining Table - 120cm - Box 1 of 3","4180","0","0","0","0","2"
"AVERY-120CM-BOX-1-OF-3","Avery - Round Dining Table - 120cm - Box 1 of 3","4179","0","0","0","0","5"
"AVERY-120-ZION-4S","Avery &amp;amp;amp; Zion Dining Set - 4 Seats - White","","","","","",""
"AVERY-120-FLEUR-WHITE-4S","Avery &amp;amp;amp; Fleur Dining Set - 4 Seats - White","","","","","",""
"AVERY-120-FLEUR-GREY-4S","Avery &amp;amp;amp; Fleur Dining Set - 4 Seats - Grey","","","","","",""
"AVERY-120-FLEUR-4-TEAL-SET","Avery &amp;amp;amp; Fleur Dining Set - 4 Seats - Teal","","","","","",""
"AVERY-120-FLEUR-4-PINK-SET","Avery &amp;amp;amp; Fleur Dining Set - 4 Seats - Pink","","","","","",""
"AVERY-120-ERIKA-GREY-4S","Avery &amp;amp;amp; Erika Dining Set - 4 Seats - Grey","","","","","",""
"AVERY-120-ERIKA-4-GREEN-SET","Avery &amp;amp;amp; Erika Dining Set - 4 Seats - Green","","","","","",""
"AVERY-120-ERIKA-4-CREAM-SET","Avery &amp;amp;amp; Erika Dining Set - 4 Seats - Cream","","","","","",""
"AVERY-120-AVA-4-WHITE-SET","Avery &amp;amp;amp; Ava Dining Set - 4 Seats - White","","","","","",""
"AVERY-120-AVA-4-TEAL-SET","Avery &amp;amp;amp; Ava Dining Set - 4 Seats - Teal","","","","","",""
"AVERY-120-AVA-4-LT-GREY-SET","Avery &amp;amp;amp; Ava Dining Set - 4 Seats - Light Grey","","","","","",""
"AVERY-120-AVA-4-DK-GREY-SET","Avery &amp;amp;amp; Ava Dining Set - 4 Seats - Dark Grey","","","","","",""
"AVERY-120-AURORA-GREY-4S","Avery &amp;amp;amp; Aurora Dining Set - 4 Seats - Grey","","","","","",""
"AVERY-120-AURORA-4-WHT-SET","Avery &amp;amp;amp; Aurora Dining Set - 4 Seats - White","","","","","",""
"AVERY-120-AURORA-4-TL-SET","Avery &amp;amp;amp; Aurora Dining Set - 4 Seats - Teal","","","","","",""
"AVERY-120-ASTRID-GREY-PP-4S","Avery &amp;amp;amp; Astrid Dining Set - 4 Seats - Grey","","","","","",""
"AVERY-120-ASTRID-4-WHT-SET","Avery &amp;amp;amp; Astrid Dining Set - 4 Seats - White","","","","","",""
"AVERY-120-ARABELLA-GREY-4S","Avery &amp;amp;amp; Arabella Dining Set - 4 Seats - Grey","","","","","",""
"AVERY-120-ARABELLA-4-WT-SET","Avery &amp;amp;amp; Arabella Dining Set - 4 Seats - White","","","","","",""
"AVERY-120-ARABELLA-4-TL-SET","Avery &amp;amp;amp; Arabella Dining Set - 4 Seats - Teal","","","","","",""
"AVATV2-01-01","Avalon 150 TV Stand","6","289","289","0","0","1"
"AVATV1-01-01","Avalon 120 TV Stand","6","288","288","0","0","1"
"AVALON-DINING-TABLE","Avalon - Rectangular Dining Table","4175","0","0","0","0","4"
"AVALON-6S","Avalon - Designer Dining Set - 6 Seats","","","","","",""
"AVADK1-01-01","Avalon Desk","6","287","287","0","0","1"
"AVA-WHITE-X2-NDD","Ava - Dining Chairs - Set of 2 - White","","","","","",""
"AVA-TEAL-X2-NDD","Ava - Dining Chairs - Set of 2 - Teal","","","","","",""
"AVA-LIGHT-GREY-X2-NDD","Ava - Dining Chairs - Set of 2 - Light Grey","","","","","",""
"AVA-DARK-GREY-X2-NDD","Ava - Dining Chairs - Set of 2 - Dark Grey","","","","","",""
"AUSTIN-BLOCK-TABLE","Austin Wooden Block Side Table","4175","0","0","0","0","4"
"AUSTIN-BLOCK-TABLE","Austin Wooden Block Side Table","3","0","0","0","0","0"
"AURORA-WHITE-X4","Aurora - Dining Chair - White - Set of 4","","","","","",""
"AURORA-TEAL-X4","Aurora - Dining Chair - Teal - Set of 4","","","","","",""
"AURORA-GREY-X4","Aurora - Dining Chair - Grey - Set of 4","","","","","",""
"AURORA-CHAIR-WHITE","Aurora - Dining Chair - White","4174","0","0","0","0","1001"
"AURORA-CHAIR-WHITE","Aurora - Dining Chair - White","4175","0","0","0","0","4"
"AURORA-CHAIR-WHITE","Aurora - Dining Chair - White","4180","0","0","0","0","2"
"AURORA-CHAIR-WHITE","Aurora - Dining Chair - White","4179","40","40","0","0","5"
"AURORA-CHAIR-TEAL","Aurora - Dining Chair - Teal","4174","0","0","0","0","1001"
"AURORA-CHAIR-TEAL","Aurora - Dining Chair - Teal","4175","0","0","0","0","4"
"AURORA-CHAIR-TEAL","Aurora - Dining Chair - Teal","4180","0","0","0","0","2"
"AURORA-CHAIR-TEAL","Aurora - Dining Chair - Teal","4179","32","32","0","0","5"
"AURORA-CHAIR-GREY","Aurora - Dining Chair - Grey","4175","0","0","0","0","4"
"AURORA-CHAIR-GREY","Aurora - Dining Chair - Grey","4174","0","0","0","0","1001"
"AURORA-CHAIR-GREY","Aurora - Dining Chair - Grey","4180","0","0","0","0","2"
"AURORA-CHAIR-GREY","Aurora - Dining Chair - Grey","4179","39","39","0","0","5"
"AURA-LOUNGE-SET","Aura Luxury Woven Outdoor Corner Set by ScanCom","","","","","",""
"ASTRID-WOOD-LEGS","Astrid Chair Legs Wood","4175","0","0","0","0","4"
"ASTRID-WOOD-LEGS","Astrid Chair Legs Wood","4174","0","0","0","0","1001"
"ASTRID-WOOD-LEGS","Astrid Chair Legs Wood","4179","0","0","0","0","5"
"ASTRID-WOOD-LEGS","Astrid Chair Legs Wood","4180","0","0","0","0","2"
"ASTRID-WOOD-LEGS","Astrid Chair Legs Wood","4177","0","0","0","0","1"
"ASTRID-WOOD-LEGS","Astrid Chair Legs Wood","3","4","4","0","0","1000"
"ASTRID-WHT-OAKLEG-PP-892867","Astrid Chair Legs White Oak","4175","585","585","0","0","4"
"ASTRID-WHT-OAKLEG-PP-892867","Astrid Chair Legs White Oak","3","36","36","0","0","1000"
"ASTRID-WHT-OAK-LEG-V-892866","Astrid Chair Legs White Oak","4175","867","867","0","0","4"
"ASTRID-WHT-OAK-LEG-V-892866","Astrid Chair Legs White Oak","3","0","0","0","0","0"
"ASTRID-WHITE-RESIN-WOL-X2","Astrid - Resin Chairs - White - White Oak Legs - Set of 2","","","","","",""
"ASTRID-WHITE-PU-WL-X2","Astrid - Resin Chairs - White - Wood Legs - Set of 2","","","","","",""
"ASTRID-WHITE-PU-EXT-4S","Astrid - Extendable Dining Set - 4 Seats - White Resin","","","","","",""
"ASTRID-WHITE-PU-BL-X2","Astrid - Resin Chairs - White - Black Legs - Set of 2","","","","","",""
"ASTRID-WHITE-GLASS-6S","Astrid - Glass Dining Set - 6 Seats - White Resin","","","","","",""
"ASTRID-WHITE-GLASS-4S","Astrid - Glass Dining Set - 4 Seats - Green Velvet","","","","","",""
"ASTRID-SEAT-WHITE-PP","Astrid Seat - White PP","4175","0","0","0","0","4"
"ASTRID-SEAT-WHITE-PP","Astrid Seat - White PP","4174","0","0","300","0","1001"
"ASTRID-SEAT-WHITE-PP","Astrid Seat - White PP","4179","0","0","0","0","5"
"ASTRID-SEAT-WHITE-PP","Astrid Seat - White PP","3","0","0","0","0","5"
"ASTRID-SEAT-WHITE-PP","Astrid Seat - White PP","4180","0","0","0","0","2"
"ASTRID-SEAT-PINK","Astrid Seat - Pink Velvet","4174","0","0","200","0","1001"
"ASTRID-SEAT-PINK","Astrid Seat - Pink Velvet","4175","0","0","0","0","4"
"ASTRID-SEAT-PINK","Astrid Seat - Pink Velvet","4179","0","0","0","0","5"
"ASTRID-SEAT-PINK","Astrid Seat - Pink Velvet","4180","0","0","0","0","2"
"ASTRID-SEAT-NAVY","Astrid Seat - Navy Blue Velvet","4177","50","50","0","0","1"
"ASTRID-SEAT-GREY-PP","Astrid Seat - Grey PP","4175","40","40","0","0","4"
"ASTRID-SEAT-GREY-PP","Astrid Seat - Grey PP","4174","0","0","0","0","1001"
"ASTRID-SEAT-GREY-PP","Astrid Seat - Grey PP","4179","0","0","0","0","5"
"ASTRID-SEAT-GREY-PP","Astrid Seat - Grey PP","3","0","0","0","0","5"
"ASTRID-SEAT-GREY-PP","Astrid Seat - Grey PP","4180","0","0","0","0","2"
"ASTRID-SEAT-GREY-PP","Astrid Seat - Grey PP","4177","0","0","0","0","1"
"ASTRID-SEAT-GREY","Astrid Seat - Grey Velvet","4174","0","0","200","0","1001"
"ASTRID-SEAT-GREY","Astrid Seat - Grey Velvet","4175","0","0","0","0","4"
"ASTRID-SEAT-GREY","Astrid Seat - Grey Velvet","4177","65","65","0","0","1"
"ASTRID-SEAT-GREY","Astrid Seat - Grey Velvet","4179","0","0","0","0","5"
"ASTRID-SEAT-GREY","Astrid Seat - Grey Velvet","3","0","0","0","0","1"
"ASTRID-SEAT-GREY","Astrid Seat - Grey Velvet","4180","0","0","0","0","2"
"ASTRID-SEAT-GREEN","Astrid Seat - Green Velvet","4174","0","0","200","0","1001"
"ASTRID-SEAT-GREEN","Astrid Seat - Green Velvet","4175","0","0","0","0","4"
"ASTRID-SEAT-GREEN","Astrid Seat - Green Velvet","4177","2","2","0","0","1"
"ASTRID-SEAT-GREEN","Astrid Seat - Green Velvet","4179","0","0","0","0","5"
"ASTRID-SEAT-GREEN","Astrid Seat - Green Velvet","3","0","0","0","0","6"
"ASTRID-SEAT-GREEN","Astrid Seat - Green Velvet","4180","0","0","0","0","2"
"ASTRID-SEAT-DARY-GREY","Astrid Seat- Dark Grey Velvet","4177","100","100","0","0","1"
"ASTRID-SEAT-BLACK","Astrid Seat - Black Velvet","4175","0","0","0","0","4"
"ASTRID-SEAT-BLACK","Astrid Seat - Black Velvet","4174","0","0","200","0","1001"
"ASTRID-SEAT-BLACK","Astrid Seat - Black Velvet","4177","82","82","0","0","1"
"ASTRID-SEAT-BLACK","Astrid Seat - Black Velvet","4179","0","0","0","0","5"
"ASTRID-SEAT-BLACK","Astrid Seat - Black Velvet","4180","0","0","0","0","2"
"ASTRID-PP-CHAIR-GREY-W-OAK","Astrid - Dining Chair - Grey - White Oak","","","","","",""
"ASTRID-PP-CHAIR-GREY","Astrid - Dining Chair - Grey","","","","","",""
"ASTRID-PINK-VELVET-WOL-X2","Astrid - Velvet Chairs - Pink - White Oak - Set of 2","","","","","",""
"ASTRID-PINK-VELVET-WL-X2","Astrid - Velvet Chairs - Pink - Wood Legs - Set of 2","","","","","",""
"ASTRID-PINK-VELVET-BL-X2","Astrid - Velvet Chairs - Pink - Black Legs - Set of 2","","","","","",""
"ASTRID-PINK-GLASS-6S","Astrid - Glass Dining Set - 6 Seats - Pink Velvet","","","","","",""
"ASTRID-PINK-GLASS-4S","Astrid - Glass Dining Set - 4 Seats - Pink Velvet","","","","","",""
"ASTRID-PINK-EXT-4S-WOOD","Astrid - Extendable Dining Set - 4 Seats - Pink Velvet","","","","","",""
"ASTRID-PINK-EXT-4S","Astrid - Extendable Dining Set - 4 Seats - Pink Velvet","","","","","",""
"ASTRID-PINK-CHAIR-W-OAK","Astrid - Velvet Dining Chair - Salmon Pink - White Oak","","","","","",""
"ASTRID-PINK-CHAIR","Astrid - Velvet Dining Chair - Salmon Pink","","","","","",""
"ASTRID-LEG-Protectors","ASTRID-LEG-Protectors","4175","0","0","0","0","4"
"ASTRID-GREY-X2","Astrid - Fabric Dining Chairs - Grey - Set of 2","","","","","",""
"ASTRID-GREY-VELVET-WOL-X2","Astrid - Velvet Chairs - Grey - White Oak - Set of 2","","","","","",""
"ASTRID-GREY-VELVET-WL-X2","Astrid - Velvet Chairs - Grey - Wood Legs - Set of 2","","","","","",""
"ASTRID-GREY-VELVET-W-OAK","Astrid - Velvet Dining Chair - Light Grey - White Oak","","","","","",""
"ASTRID-GREY-VELVET-BL-X2","Astrid - Velvet Chairs - Grey - Black Legs - Set of 2","","","","","",""
"ASTRID-GREY-VELVET","Astrid - Velvet Dining Chair - Light Grey","","","","","",""
"ASTRID-GREY-RESIN-WOL-X2","Astrid - Resin Chairs - Grey - White Oak Legs - Set of 2","","","","","",""
"ASTRID-GREY-PU-WL-X2","Astrid - Resin Chairs - Grey - Wood Legs - Set of 2","","","","","",""
"ASTRID-GREY-PU-GLASS-6S","Astrid - Glass Dining Set - 6 Seats - Grey Resin","","","","","",""
"ASTRID-GREY-PU-GLASS-4S","Astrid - Glass Dining Set - 4 Seats - Grey Resin","","","","","",""
"ASTRID-GREY-PU-EXT-4S","Astrid - Extendable Dining Set - 4 Seats - Grey Resin","","","","","",""
"ASTRID-GREY-PU-BL-X2","Astrid - Resin Chairs - Grey - Black Legs - Set of 2","","","","","",""
"ASTRID-GREY-GLASS-6S","Astrid - Glass Dining Set - 6 Seats - Grey Velvet","","","","","",""
"ASTRID-GREY-GLASS-4S","Astrid - Glass Dining Set - 4 Seats - Grey Velvet","","","","","",""
"ASTRID-GREY-EXT-4S-WOOD","Astrid - Extendable Dining Set - 4 Seats - Grey Velvet","","","","","",""
"ASTRID-GREY-EXT-4S","Astrid - Extendable Dining Set - 4 Seats - Grey Velvet","","","","","",""
"ASTRID-GREY-CHAIR","Astrid - Fabric Dining Chair - Grey","4175","0","0","0","0","4"
